"X","Row.names","FPKM D0.A1_S9","FPKM D0.C7_S19","FPKM D0.C8_S20","FPKM D0","FPKM D2.A2_S10","FPKM D2.A3_S11","FPKM D2.A4_S12","FPKM D2","FPKM.A5_S21","FPKM.A6_S22","FPKM.A7_S23","FPKM.A8_S24","FPKM D5.B1_S1","FPKM D5.B2_S2","FPKM D5.B3_S15","FPKM D5","FPKM D10.B4_S4","FPKM D10.B5_S5","FPKM D10.B6_S18","FPKM D10","FPKM.B7_S7","FPKM.B8_S8","FPKM.C1_S13","FPKM.C2_S14","FPKM.C3_S15","FPKM.C4_S16","FPKM.C5_S17","FPKM.C6_S18","feature","pval","qval","gene_name","FC_0.2","FC_D2/D0","Log2FC_0.2","FC_0.5","FC_D5/D0","Log2FC_0.5","FC_0.10","FCD10/D0","Log2FC_0.10","FC_2.10","Log2FC_2.10","FC_2.v","Log2FC_2.v","mean0","mean2","mean5","mean10","meanCTL","meanvenus"
"1137","MSTRG.14075","2.405632","0.869011","1.640187","1.6382766666667","1.473925","3.139521","1.160833","1.9247596666667","1.047063","1.058388","0","0.796779","2.051012","2.422861","1.186659","1.886844","1.232751","2.280174","2.698953","2.070626","2.678205","1.657248","5.523359","3.023316","0","0","1.01755","5.59037","gene","0.74291568132603","0.82738544230419","ABHD15","0.95234476942474","1.1748685102028","-0.070444139952678","0.6649193044046","1.1517248816337","-0.58874883126513","0.60590323892388","1.2639049570382","-0.72284067721336","0.63622257230422","-0.65239653726068","0.30827871657691","-1.6976928050169","1.254599","1.317379","1.886844","2.070626","3.30396","4.2733375"
"371","MSTRG.11556","10.637616","9.04172","10.983548","10.220961333333","4.960218","2.373371","5.26922","4.2009363333333","6.451737","5.475907","0","4.701668","5.629641","5.994416","4.899111","5.5077226666667","2.595581","4.243382","4.808875","3.8826126666667","6.861848","7.835677","0.92061","1.708169","0","0","0","3.126655","gene","0.00040613129750722","0.04732820476567","ABHD17C","1.9576117475857","0.41101186046296","0.96909466413764","1.8179263201827","0.53886542440039","0.86229372887132","2.5788392661368","0.37986766019791","1.3667218556499","1.3173394925307","0.39762719151222","3.8913267338183","1.9602621207552","10.012634","5.114719","5.5077226666667","3.8826126666667","1.5633275","1.3143895"
"8457","MSTRG.9519","17.156639","18.638033","7.261062","14.351911333333","22.568916","51.864956","19.141785","31.191885666667","5.030638","5.193004","0","4.435242","70.43383","59.69416","16.002209","48.710066333333","10.616293","18.802454","18.902765","16.107170666667","12.757766","13.863176","95.222549","38.033985","61.983727","8.434279","15.164675","28.374273","gene","0.00027964464496155","0.040341110051269","ABHD4","0.62092207464938","2.1733610905344","-0.68751587244979","0.26584951478784","3.3939776523146","-1.9113182615824","0.80396164962719","1.1223014337649","-0.31480141091135","1.2947867090748","0.37271446153844","0.31301055001175","-1.6757168109144","12.9495475","20.8553505","48.710066333333","16.107170666667","21.769474","66.628267"
"1946","MSTRG.16600","2.73651","1.936753","3.452783","2.708682","2.419643","3.099198","1.703421","2.4074206666667","6.59782","2.846693","0","2.08947","4.75693","3.534224","4.777816","4.3563233333333","4.878279","5.619354","4.902441","5.133358","3.095673","4.423253","3.358016","8.560216","0","0.416134","1.722435","3.687527","gene","0.098593263498116","0.41799823663754","ABHD8","1.3071676791823","0.88877936452735","0.38644421719177","0.61858769283272","1.6082815676899","-0.69294996444407","0.52495228269682","1.8951497444144","-0.92974180476642","0.40159521311391","-1.3161860219582","0.34594594231762","-1.5313814756475","2.694768","2.061532","4.3563233333333","5.133358","2.704981","5.959116"
"7097","MSTRG.4805","0.24506951176908","3.2595137547076","2.8937717146928","2.1327849937232","0.21453767975718","0.14823987846878","0.39853771902874","0.2537717590849","5.0465189729931","2.9599334845144","0","2.3883037744054","0.92054337970763","0.48312078121903","0.23943318842914","0.54769911645193","0.22614933040139","0.16499826697225","0.24688983263132","0.21267914333499","0.14459161236373","0.25496500470763","0","0.2872313833003","0","1.6757130480674","0","0.16875613354807","gene","0.36344295408713","0.61307950412481","ABLIM1","10.036751566913","0.11898609556601","3.3272205059465","5.6173958333749","0.25679996720899","2.4899014669233","14.466123412272","0.099718979625656","3.8546064595223","1.4413152817253","0.52738595357588","2.13443040848","1.0938511253508","3.0766427347002","0.30653769939296","0.54769911645193","0.21267914333498","0.084378066774034","0.14361569165015"
"4821","MSTRG.27901","3.4989640158896","4.7033364804516","7.4850894639348","5.2291299867587","8.8463528705833","12.98632047857","9.1332105803889","10.321961309847","10.951190053105","7.1675345536274","0","6.5944340562408","6.8635022996028","8.1093452586243","6.81340643341","7.262084663879","16.06955919402","6.5468369362325","6.5639280880201","9.7267747394244","12.011131237926","12.435072078194","0.89522384967594","3.2986567376124","13.517283102655","1.9041275421284","0.17184605519548","6.0265190779845","gene","0.1110729754474","0.42121881580707","ABLIM3","0.67790444287608","1.9739347340733","-0.56084616887778","0.83918230842244","1.3887749362262","-0.25294383143864","0.62653995136664","1.8601133963116","-0.67452158885044","0.92423048403176","-0.11367541997266","4.2870947507348","2.1000003030668","6.0942129721932","8.9897817254861","7.262084663879","9.7267747394244","3.09918256659","2.0969402936442"
"5260","MSTRG.29626","0","18.071241","25.89312","14.654787","4.9189828165681","0","3.126049","2.6816772721894","6.996035","2.988952","0","5.830965","0.580799","4.147414","2.222067","2.31676","4.802173","2.495261","0","2.432478","5.9610116035503","3.013556","0","0","0","0","0","5.610548","gene","0.47349974910618","0.67823616951852","ABRACL","5.4647839812714","0.18298984981422","2.4501644683934","9.4883287435902","0.1580889575536","3.2461539960276","9.0369493578154","0.16598521698064","3.1758358380028","1.6536700057653","0.72567136960934","Inf","Inf","21.9821805","4.022515908284","2.31676","2.432478","2.805274","0"
"1626","MSTRG.15714","4.822345","5.603947","12.643175","7.6898223333333","1.518169","4.28988","2.6177","2.808583","3.846113","3.905159","0","2.669086","7.172398","9.193343","6.760786","7.7088423333333","3.02666","4.94446","5.117635","4.3629183333333","8.315727","6.421268","7.070108","3.075655","0","0","9.965301","13.3387","gene","0.68304170967271","0.79975758970966","ACAA2","4.4119197198944","0.36523379582198","2.1414065396229","1.1835189520675","1.002473399147","0.24308280859456","2.0911601599999","0.56736269632931","1.0643035608223","0.47397964894293","-1.0771029788006","0.40764494498837","-1.2946149699363","9.123561","2.0679345","7.7088423333333","4.3629183333333","11.6520005","5.0728815"
"7122","MSTRG.4898","1.843248","0.628298","1.787895","1.4198136666667","1.718755","1.231099","1.276465","1.408773","2.73055","1.656232","0","1.34088","0.909074","1.038908","1.3473","1.0984273333333","0.993735","0.897184","1.145458","1.0121256666667","1.510531","1.704726","0.759508","0.296221","5.220753","0.574523","0.298198","3.499409","gene","0.96975387450271","0.97542964355833","ACADSB","0.8066829815506","0.9922238622392","-0.30992627491865","1.0998419862094","0.7736418933846","0.13729626730702","1.1936230250723","0.71285809569847","0.25534727066327","1.4796680385868","0.56527354558192","2.8371106600273","1.5044224232803","1.2080965","1.49761","1.0984273333333","1.0121256666667","1.8988035","0.5278645"
"6846","MSTRG.3774","0","0.803495","3.747639","1.5170446666667","0.065203","0","0.26438","0.109861","5.0443","2.096789","0","1.379136","0","0","0.060151","0.020050333333333","0.35473","0","0","0.11824333333333","0.188013","0.14477","0","0","0","0","0","0","gene","0.13305042590384","0.43499614648883","ACBD7","13.808764408358","0.072417775437946","3.7875123296402","113.49272663796","0.013216705990199","6.8264560328453","19.24478053731","0.077943211516075","4.2663953139946","1.3936641953035","0.47888298435433","Inf","Inf","2.275567","0.1647915","0.020050333333333","0.11824333333333","0","0"
"810","MSTRG.12948","7.6762802091388","19.35852562109","21.494587298067","16.176464376098","15.465795224253","1.2042455377856","13.14246889877","9.9375032202695","18.272143409139","23.131741519156","0","19.685937452373","5.9048411876977","4.4783301862917","7.4395814639719","5.9409176126538","9.1937978172232","7.2532506741652","8.5695766376098","8.3388750429994","9.6118001785589","15.072195349736","9.263692655536","3.4203602843585","0","8.3742278931459","3.0445816239016","7.9774068523726","gene","0.38548252844678","0.62476737500773","ACD","1.4280178882395","0.61431861680187","0.51401405157482","3.4382830719737","0.36725686618096","1.7816883260031","2.4495578065685","0.5154942915289","1.2925213378611","1.7153551273706","0.77850728628625","2.2554513339378","1.1734161572415","20.426556459578","14.304132061511","5.9409176126538","8.3388750429994","5.5109942381371","6.3420264699473"
"26","MSTRG.10087","0.94386","0.033482","2.015954","0.99776533333333","1.382906","1.665146","0.84937","1.2991406666667","0.49295","0.460688","0","0.200804","3.285315","2.728789","2.266157","2.760087","2.282715","3.287632","2.128631","2.566326","1.768888","1.847488","0.817172","2.396334","0","2.288684","1.03641","0.995741","gene","0.047099846045027","0.33554279598892","ACOT1","0.91809256561465","1.3020503151042","-0.12328847586617","0.37126293482778","2.7662686884291","-1.4294868044977","0.39929377639474","2.5720737274229","-1.3244775093537","0.4349166863446","-1.2011890334875","0.69465437438113","-0.5256327521493","1.024718","1.116138","2.760087","2.566326","1.0160755","1.606753"
"28","MSTRG.10092","0.205013","0","1.811358","0.67212366666667","0.761124","1.06762","0","0.60958133333333","0","0","0","0.31206","3.941705","4.055572","0.524096","2.8404576666667","0.847117","0","2.354765","1.067294","2.666966","2.019706","1.917071","0.079572","0","0","2.565105","1.042398","gene","0.5358757350154","0.71739906742501","ACOT2","2.3798461223138","0.90694817570774","1.2508682938056","0.31884967363827","4.2260938091254","-1.6490516903738","0.84857499433146","1.5879428934457","-0.23688592873282","0.35656716893377","-1.4877542225385","0.38120184730069","-1.3913729843355","0.905679","0.380562","2.8404576666667","1.067294","1.8037515","0.9983215"
"2630","MSTRG.191","13.648566","30.786142","12.936589","19.123765666667","15.974894","32.824821","12.869061","20.556258666667","30.274681","5.198992","0","2.862876","9.512784","7.055855","4.565069","7.0445693333333","5.246788","7.218718","6.865489","6.443665","63.416309","66.635651","12.887888","29.42029","0","33.255978","48.018219","77.513992","gene","0.11934919094929","0.42534711663412","ACOT7","1.5158368885266","1.074906429255","0.60011452080835","3.1032933974483","0.36836726908928","1.6338001013248","3.3926911935987","0.33694540669004","1.7624301203705","2.238163762393","1.1623155995622","0.68175838250468","-0.55266756109837","21.8613655","14.4219775","7.0445693333333","6.443665","62.7661055","21.154089"
"6546","MSTRG.35009","4.396054","0","1.542671","1.979575","6.300888","0","6.8077028621888","4.3695302873963","1.262384","1.379598","0","0.50024708048639","11.495396155761","6.312061","5.689977","7.8324780519205","6.1921672484076","8.02924","8.416217","7.5458747494692","14.296751","10.653915221772","0","0.313405","0","0","0","5.598813","gene","0.074512220535909","0.38576858594931","ACOT9","0.11768396894969","2.2073072691847","-3.0870102867622","0.098479114130537","3.9566462760544","-3.3440384056659","0.10221949417518","3.8118660568401","-3.2902577374776","0.86859319147266","-0.20324745071533","41.826361615765","5.3863406014232","0.7713355","6.5542954310944","7.8324780519205","7.5458747494692","2.7994065","0.1567025"
"2949","MSTRG.2051","1.0596136792556","5.3157917192118","5.9431839737274","4.1061964573983","3.2880493836891","1.0846258303229","3.3187111636563","2.5637954592228","2.1590862523262","3.8956403021346","0","1.8871789206349","3.0480962977559","1.8981674438971","1.8233640968801","2.2565426128444","3.9283644094143","2.6793303207444","2.2273303207444","2.945008350301","3.4699151833607","5.2081592380952","7.8534225637657","3.8484185484401","17.215625580733","0","14.630680380952","1.3872209042146","gene","0.2853753900814","0.5579794076648","ACP6","1.7041597939346","0.62437233235723","0.76906061907808","2.49474032284","0.54954570154058","1.3188896534591","1.9115354446768","0.71721077665315","0.93473195161665","1.1216879141735","0.16567133253857","0.56459154452662","-0.82472057212324","5.6294878464696","3.3033802736727","2.2565426128444","2.945008350301","8.0089506425835","5.8509205561029"
"1332","MSTRG.14666","0.48048195317489","6.8523368570415","7.1931526037602","4.8419904713255","1.5010902021994","0","0.98680780205747","0.82929933475228","3.0855833557999","4.7169867761618","0","2.7684288024122","2.8731144370344","2.6350484072366","1.1256098446258","2.2112575629656","2.0388790500177","1.0882399602696","1.2079493997872","1.4450228033582","1.5400170031926","2.3485577438808","2.196954409365","3.0801419510465","0","0.8108025540972","0.082151372827244","5.8058218091522","gene","0.60573533557646","0.75496161449695","ACSF2","5.6455246303384","0.17127240122909","2.497107654766","3.175905352691","0.45668358417076","1.6671679183883","4.8599542609849","0.29843569745039","2.2809427361025","0.86085077635975","-0.21616491866345","0.47145207029398","-1.084816986689","7.0227447304009","1.2439490021284","2.2112575629656","1.4450228033582","2.9439865909897","2.6385481802057"
"4511","MSTRG.26508","0.626614","2.478852","4.174587","2.4266843333333","0.916024","0","1.021486","0.64583666666667","1.09201","0.607864","0","0.650181","1.091677","1.354004","0.668635","1.0381053333333","1.024462","0.471974","1.031238","0.842558","0.899572","2.012172","0.465624","0.025616","0","2.866916","2.475511","0.446812","gene","0.23162690575407","0.51374008271409","ACSL1","3.4340153083081","0.2661395459621","1.7798964706653","3.2046068863917","0.42778754495331","1.6801473902799","3.9483566709948","0.34720543930106","1.9812523201472","1.1497784128808","0.20135584948189","3.9441209999186","1.9797038121886","3.3267195","0.968755","1.0381053333333","0.842558","1.4611615","0.24562"
"2907","MSTRG.20344","1.6655390832187","6.3241608370014","5.6752846276937","4.5549948493046","2.4563817388812","12.632147382852","1.9245816834021","5.6710369350451","1.6902404190738","0.092772726730857","0","0.095846022008253","2.0462537833563","4.0571136827144","1.6604042606603","2.5879239089103","2.5945250618982","4.2591903454837","3.8188293225585","3.5575149099801","3.3877671673544","3.2452970442458","3.1295483782669","4.4273867771664","7.4111495848235","5.3645948704723","2.4085467077029","12.010165006648","gene","0.08227349120697","0.39703374307212","ACSL3","2.7389969529673","1.2450150049919","1.4536476610993","2.3183536083462","0.5681507871091","1.2131006310985","1.6864926456151","0.78101403572899","0.75402602712701","0.61573366987067","-0.69962163397233","0.57972753929661","-0.78655307406199","5.9997227323475","2.1904817111417","2.5879239089103","3.5575149099801","7.2093558571756","3.7784675777167"
"6696","MSTRG.35699","1.7201667450797","9.131023","8.7689137692596","6.5400345047798","2.5564704367385","1.6656647276476","2.1604047074039","2.1275132905967","0.48670793252109","0.29166725885661","0","0.34209148209934","5.7714867994377","5.0871620223055","5.9095406039363","5.5893964752265","3.595715446298","0.93002227441425","3.7715913782568","2.765776366323","11.68922024686","3.5174502474227","0.007519","8.305384","0","27.109011","6.726177","25.081578618744","gene","0.044706332104274","0.33011236761018","ACSL4","3.7948718637355","0.3253061262967","1.9240511729466","1.6012405676173","0.85464327002274","0.67919007214892","3.2359696516347","0.42289935386452","1.6941980775944","0.85272171705143","-0.2298530953522","0.56741611734703","-0.81752096421449","8.9499683846298","2.3584375720712","5.5893964752265","2.765776366323","15.903877809372","4.1564515"
"6995","MSTRG.4449","667.05894482334","7.6548268233387","8.5464291474878","227.75340026472","1005.6142993009","406.44487780875","1098.6372293171","836.89880214227","8.3566050372772","4.2238110361966","0","3.8659748363047","1074.6265395559","1144.0290206829","1220.7527873771","1146.4694492053","913.56324659589","946.53766606591","1064.3745425154","974.82515172573","1021.1492568676","1041.1168013031","1463.1966878304","1441.3573850124","0","2145.3205877072","1922.8910930421","68.579135356564","gene","0.1461122500864","0.44534141394556","ACTA2","0.0076992962820688","3.6745831288118","-7.0210576955773","0.0070657163965673","5.0338192442911","-7.1449484411053","0.0083098266094927","4.2801782568018","-6.9109659102218","1.0792969000096","0.11009178535551","0.72446629528868","-0.46500952277387","8.1006279854133","1052.125764309","1146.4694492053","974.82515172574","995.73511419935","1452.2770364214"
"177","MSTRG.10751","1.18882","0.790725","0.514224","0.83125633333333","1.049846","0","1.696192","0.915346","0.670491","0.633113","0","0.776473","0.460571","0.381454","2.379921","1.073982","0","0","0.088636","0.029545333333333","5.832324","5.043815","0","0.163472","0","0","5.179731","0","gene","0.48511614638605","0.68581355335374","ACTC1","0.47521155934477","1.1011597305123","-1.0733581653005","0.60752833846377","1.2919985772539","-0.71897638936629","22.083842908073","0.03554298734165","4.4649193386525","46.471602960422","5.5382775039531","16.79821620828","4.0702361371711","0.6524745","1.373019","1.073982","0.029545333333333","2.5898655","0.081736"
"4132","MSTRG.24723","0.529674","3.122773","3.211553","2.288","0.599574","0.346523","0.700168","0.548755","0.978983","0.429183","0","0.384195","1.127784","0.999241","0.323976","0.81700033333333","0","1.449065","0.927018","0.79202766666667","1.850431","1.808964","0.101117","2.720109","0","1.691754","3.514875","0.815218","gene","0.66010754713359","0.78697584742305","ACTL6A","4.8735256689404","0.23984047202797","2.2849658431072","3.8765749177581","0.35708056526807","1.9547825463698","3.9988034929756","0.34616593822844","1.9995683867556","0.82051552912924","-0.28539745635162","0.46070112780756","-1.1180969651884","3.167163","0.649871","0.81700033333333","0.79202766666667","2.1650465","1.410613"
"8559","MSTRG.9872","2.782284","0.35676","4.337805","2.492283","3.40707","3.956882","2.163927","3.1759596666667","2.167204","0.693464","0","0.568142","4.756336","5.01579","2.604219","4.1254483333333","2.64118","4.615392","3.295193","3.517255","4.65424","4.175014","8.628352","1.444572","12.527449","13.608405","4.569736","7.25834","gene","0.082201730767295","0.39702060055953","ACTR10","0.8426795060202","1.2743174297087","-0.24694405564298","0.56897634156126","1.6552888790452","-0.81355942938863","0.6673620479607","1.4112582720341","-0.58345845028463","0.7919523890079","-0.33651439464164","0.55306651772613","-0.85447508997437","2.3472825","2.7854985","4.1254483333333","3.517255","5.914038","5.036462"
"2646","MSTRG.19147","4.4523134097345","5.054172319469","12.221036344248","7.2425073578171","3.361801319469","4.0664232079646","2.0266059548673","3.151610160767","6.0519105831858","3.6464352079646","0","2.4190953115044","13.450831066372","8.7314432150442","7.8354808690265","10.005918383481","4.310319179646","6.8083385849557","8.2575063247788","6.4587213631268","8.1654515725664","5.9212493150442","9.9998577300885","3.924900560177","0","16.737575866372","2.0726311884956","20.045348041593","gene","0.13055735995885","0.43366948571865","ACTR1B","3.2059953496824","0.43515456803303","1.6807723328552","0.86324952901061","1.3815544657585","-0.21215045294365","1.3373551584329","0.89177974478075","0.41938264962523","0.41714195205099","-1.26138968323","0.38696594669821","-1.3697214812082","8.6376043318584","2.6942036371681","10.005918383481","6.4587213631268","11.058989615044","6.9623791451327"
"3904","MSTRG.23723","1.408859","1.659256","1.166409","1.411508","3.378291","0","0.975151","1.4511473333333","0.993445","1.531668","0","0.649434","2.53613","2.894629","2.453037","2.627932","2.439383","1.129536","3.716739","2.4285526666667","3.6875","3.36656","0.458702","0","0","0","1.18112","1.949441","gene","0.10050220258543","0.41889869544059","ACTR8","0.64906457924557","1.0280829675307","-0.62356606732203","0.53762140725103","1.8617903688821","-0.89533750974687","0.58175905319739","1.7205376566528","-0.78150633820155","0.89630380673921","-0.15794027087952","9.4907848668635","3.2465273998607","1.4128325","2.176721","2.627932","2.4285526666667","1.5652805","0.229351"
"3888","MSTRG.23661","3.3836944528985","13.199852726943","6.5000514851779","7.6945328883399","6.0160405342556","3.8132430154809","2.4648486254941","4.0980440584102","9.1903478952569","5.9415436274704","0","6.4795496175889","6.7304975497365","3.7158959934124","3.6761078234519","4.7075004555336","6.8280302628459","6.4526615658762","8.08054339361","7.1204117407773","8.4097864354414","8.1420636488801","8.2979317555995","11.380871762517","10.503764107708","2.9874601360343","15.905099872859","6.2200007793149","gene","0.037634301897111","0.30828431138788","ACY1","2.3228583514117","0.53259166188246","1.2159011808593","2.0923953590875","0.61179808103325","1.0651554752485","1.3833402427632","0.92538583486561","0.46815604164823","0.59553361999989","-0.74774513921108","0.43096569117845","-1.2143550727583","9.8499521060606","4.2404445798748","4.7075004555336","7.1204117407773","11.062550326087","9.839401759058"
"2506","MSTRG.18591","2.641171","0","0","0.88039033333333","2.249687","0","2.037262","1.428983","3.575125","0","0","0.598019","1.554673","2.462359","0.946839","1.6546236666667","1.166224","0.961402","1.022451","1.0500256666667","3.289419","3.818645","0","0","0","0","6.436757","4.350808","gene","0.36530873306848","0.61452691824005","ACYP2","0","1.6231243641551","#REF!","0","1.8794205297574","#REF!","0","1.1926819581163","#REF!","2.0413543859404","1.0295266607915","Inf","Inf","0","2.1434745","1.6546236666667","1.0500256666667","5.3937825","0"
"3137","MSTRG.21206","2.3344674959652","84.01982653383","105.77511039541","64.043134808401","4.0019444146493","0","4.9087219962756","2.970222136975","62.564226183116","67.707370744879","0","52.14902090689","7.3580082631906","6.4860687678461","5.1804670341403","6.3415146883923","6.0199106759777","5.1384934674115","3.9746884618249","5.0443642017381","6.2531760968343","7.0619524512725","10.37884834761","3.3606916275605","0","0","4.2012261378026","3.2628604469274","gene","0.068169150060977","0.37559259039426","ADA","21.29974663809","0.046378462669903","4.4127643644866","14.964479801383","0.099019429754092","3.9034702233051","18.812572738487","0.078765104438273","4.2336252549259","0.88322988334731","-0.17913910956066","0.64854183087845","-0.62472846373406","94.897468464618","4.4553332054625","6.3415146883923","5.0443642017381","3.732043292365","6.8697699875854"
"261","MSTRG.11123","8.484995","7.323711","8.566124","8.1249433333333","12.416118","13.992101","14.068107","13.492108666667","5.288278","5.728566","0","3.878835","10.026507","13.575988","10.540331","11.380942","12.796763","14.628043","15.110616","14.178474","17.22201","17.047047","17.075706","16.538506","0","17.333248","13.309687","11.943017","gene","0.18163591105729","0.4766437363049","ADAM10","0.59997356917184","1.6605788019855","-0.7370291482739","0.69808962210685","1.4007410923481","-0.51851583055984","0.56035067666661","1.745055124487","-0.83559812280912","0.93395893662463","-0.09856897453522","0.78788772439467","-0.34393803754032","7.9449175","13.2421125","11.380942","14.178474","12.626352","16.807106"
"7135","MSTRG.4937","2.8999503256916","0.90372712190014","0.42263122120578","1.4087695562658","33.48403024369","0.0037416827951064","18.855800948639","17.447857625041","0.95442114493552","0.54103935952827","0","0.96627806624049","27.356866815166","35.378675031302","30.005526461148","30.913689435872","79.767068051912","104.78495430684","89.587898118594","91.37997349245","40.663117465557","39.222677690621","32.820328024248","46.933242400419","0","32.029474880855","44.763277838422","0.50878293607407","gene","0.087832305671297","0.40485760603586","ADAM12","0.025341280491182","12.38517509655","-5.3023667642856","0.021452605096802","21.943751764351","-5.5427033377594","0.007257379775972","64.865096698048","-7.1063355169553","0.28638567725484","-1.8039687526697","0.65626944240406","-0.60763983582021","0.66317917155296","26.169915596165","30.913689435872","91.37997349245","22.636030387248","39.876785212333"
"2384","MSTRG.18127","0.871416","1.571487","1.840463","1.4277886666667","1.936356","4.008554","1.572566","2.5058253333333","1.532141","1.729476","0","1.614457","2.227865","2.696098","1.873284","2.265749","2.916595","2.880819","3.625744","3.1410526666667","3.49451","2.783871","1.609139","3.606754","0","4.198285","0","4.163803","gene","0.37245445172138","0.61745493925632","ADAM17","0.97236416198479","1.7550393779098","-0.040431373342613","0.75294085973336","1.5868938120161","-0.40939154303149","0.54312206162732","2.1999422883779","-0.88065162813806","0.55855828799645","-0.84022025479545","0.67273657645968","-0.57188639574521","1.705975","1.754461","2.265749","3.1410526666667","2.0819015","2.6079465"
"3276","MSTRG.21676","6.8615661124358","0.97686774203494","1.9673739560123","3.2686026034943","1.5362741798561","4.3416994178828","1.0501525973279","2.3093753983556","1.2967035800617","0.56542414799589","0","0.59453259773895","8.1298434976362","6.8764213611511","5.6156074065776","6.8739574217883","1.548665410483","3.0921563605344","3.3426430809866","2.661154950668","1.6449884330935","2.3238729149024","0.059723046454265","0","0","0","0.92110641068859","12.189049216238","gene","0.037415666151308","0.30806622326467","ADAMTS1","1.1383433407123","0.70653293731295","0.18693576083887","0.21415914569931","2.103026355801","-2.2232448058288","0.55318870051294","0.81415677385287","-0.85415640672945","0.48595944714431","-1.0410921675683","43.307013468655","5.4365287798183","1.4721208490236","1.293213388592","6.8739574217883","2.661154950668","6.5550778134635","0.029861523227133"
